SUID;adjustedPValue_Bingo-astrocytoma-unique;description_Bingo-astrocytoma-unique;N_Bingo-astrocytoma-unique;name;nn_Bingo-astrocytoma-unique;nodeFillColor_Bingo-astrocytoma-unique;nodeFontSize_Bingo-astrocytoma-unique;nodeSize_Bingo-astrocytoma-unique;nodeType_Bingo-astrocytoma-unique;pValue_Bingo-astrocytoma-unique;selected;shared name;X_Bingo-astrocytoma-unique;xx_Bingo-astrocytoma-unique
151852;3.70E-02;movement in host environment;14306;52126;10;1.43206497;14;2.828427125;ellipse;9.51E-03;false;52126;217;2
152260;3.70E-02;mitochondrial membrane organization;14306;7006;29;1.43206497;14;3.464101615;ellipse;9.41E-03;false;7006;217;3
152862;3.70E-02;postreplication repair;14306;6301;10;1.43206497;14;2.828427125;ellipse;9.51E-03;false;6301;217;2
153473;3.70E-02;response to superoxide;14306;303;10;1.43206497;14;2.828427125;ellipse;9.51E-03;false;303;217;2
154263;3.70E-02;cell-matrix adhesion;14306;7160;85;1.43206497;14;4.472135955;ellipse;9.43E-03;false;7160;217;5
154345;3.70E-02;entry into cell of other organism involved in symbiotic interaction;14306;51806;10;1.43206497;14;2.828427125;ellipse;9.51E-03;false;51806;217;2
150589;3.72E-02;immune response-activating signal transduction;14306;2757;55;1.429315934;14;4;ellipse;9.60E-03;false;2757;217;4
150947;3.72E-02;muscle cell development;14306;55001;55;1.429315934;14;4;ellipse;9.60E-03;false;55001;217;4
150805;3.77E-02;embryonic development ending in birth or egg hatching;14306;9792;364;1.424161981;14;6.92820323;ellipse;9.73E-03;false;9792;217;12
151687;3.82E-02;striated muscle cell differentiation;14306;51146;86;1.417769479;14;4.472135955;ellipse;9.89E-03;false;51146;217;5
149137;3.84E-02;cell death;14306;8219;698;1.415450848;14;8.717797887;ellipse;9.96E-03;false;8219;217;19
149458;3.92E-02;embryonic placenta development;14306;1892;56;1.406796981;14;4;ellipse;1.02E-02;false;1892;217;4
149629;3.92E-02;symbiosis, encompassing mutualism through parasitism;14306;44403;56;1.406796981;14;4;ellipse;1.02E-02;false;44403;217;4
150199;3.92E-02;regulation of lipid biosynthetic process;14306;46890;56;1.406796981;14;4;ellipse;1.02E-02;false;46890;217;4
154357;3.92E-02;mesenchymal cell differentiation;14306;48762;56;1.406796981;14;4;ellipse;1.02E-02;false;48762;217;4
149155;3.94E-02;peptidyl-serine phosphorylation;14306;18105;30;1.404480794;14;3.464101615;ellipse;1.03E-02;false;18105;217;3
149375;3.94E-02;telomere maintenance;14306;723;30;1.404480794;14;3.464101615;ellipse;1.03E-02;false;723;217;3
149861;3.94E-02;heart morphogenesis;14306;3007;87;1.404480794;14;4.472135955;ellipse;1.04E-02;false;3007;217;5
150970;3.94E-02;mammary gland development;14306;30879;87;1.404480794;14;4.472135955;ellipse;1.04E-02;false;30879;217;5
152373;3.94E-02;regulation of Wnt receptor signaling pathway;14306;30111;87;1.404480794;14;4.472135955;ellipse;1.04E-02;false;30111;217;5
152784;3.94E-02;negative regulation of intracellular transport;14306;32387;30;1.404480794;14;3.464101615;ellipse;1.03E-02;false;32387;217;3
149136;4.06E-02;death;14306;16265;703;1.391880782;14;8.717797887;ellipse;1.07E-02;false;16265;217;19
151463;4.12E-02;integrin-mediated signaling pathway;14306;7229;57;1.385457851;14;4;ellipse;1.09E-02;false;7229;217;4
150168;4.18E-02;neuron projection morphogenesis;14306;48812;199;1.378376417;14;5.656854249;ellipse;1.11E-02;false;48812;217;8
148518;4.23E-02;negative regulation of cell-matrix adhesion;14306;1953;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;1953;217;2
148625;4.23E-02;negative regulation of hydrolase activity;14306;51346;58;1.373444416;14;4;ellipse;1.15E-02;false;51346;217;4
148683;4.23E-02;regulation of cell shape;14306;8360;58;1.373444416;14;4;ellipse;1.15E-02;false;8360;217;4
148687;4.23E-02;reproductive process in a multicellular organism;14306;48609;511;1.373444416;14;7.745966692;ellipse;1.13E-02;false;48609;217;15
148774;4.23E-02;branching involved in prostate gland morphogenesis;14306;60442;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;60442;217;2
149246;4.23E-02;telomere organization;14306;32200;31;1.373444416;14;3.464101615;ellipse;1.13E-02;false;32200;217;3
149440;4.23E-02;regulation of DNA damage response, signal transduction by p53 class mediator;14306;43516;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;43516;217;2
149537;4.23E-02;regulation of B cell differentiation;14306;45577;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;45577;217;2
150068;4.23E-02;Schwann cell differentiation;14306;14037;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;14037;217;2
150115;4.23E-02;regulation of cell-substrate junction assembly;14306;90109;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;90109;217;2
150116;4.23E-02;regulation of focal adhesion assembly;14306;51893;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;51893;217;2
150544;4.23E-02;response to oxygen radical;14306;305;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;305;217;2
150572;4.23E-02;positive regulation of leukocyte migration;14306;2687;31;1.373444416;14;3.464101615;ellipse;1.13E-02;false;2687;217;3
150660;4.23E-02;defense response to Gram-negative bacterium;14306;50829;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;50829;217;2
150849;4.23E-02;response to peptidoglycan;14306;32494;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;32494;217;2
150909;4.23E-02;regulation of T-helper cell differentiation;14306;45622;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;45622;217;2
151393;4.23E-02;negative regulation of muscle contraction;14306;45932;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;45932;217;2
151395;4.23E-02;multicellular organism reproduction;14306;32504;511;1.373444416;14;7.745966692;ellipse;1.13E-02;false;32504;217;15
151486;4.23E-02;regulation of transcription from RNA polymerase III promoter;14306;6359;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;6359;217;2
151984;4.23E-02;nuclear export;14306;51168;58;1.373444416;14;4;ellipse;1.15E-02;false;51168;217;4
152733;4.23E-02;regulation of protein export from nucleus;14306;46825;11;1.373444416;14;2.828427125;ellipse;1.15E-02;false;46825;217;2
149262;4.36E-02;regulation of inflammatory response;14306;50727;90;1.36073952;14;4.472135955;ellipse;1.19E-02;false;50727;217;5
150243;4.43E-02;establishment of localization in cell;14306;51649;865;1.353698787;14;9.38083152;ellipse;1.21E-02;false;51649;217;22
148970;4.46E-02;glial cell differentiation;14306;10001;59;1.350512606;14;4;ellipse;1.22E-02;false;10001;217;4
150201;4.46E-02;JNK cascade;14306;7254;59;1.350512606;14;4;ellipse;1.22E-02;false;7254;217;4
148356;4.47E-02;dendrite development;14306;16358;32;1.349285453;14;3.464101615;ellipse;1.24E-02;false;16358;217;3
150267;4.47E-02;positive regulation of protein complex assembly;14306;31334;32;1.349285453;14;3.464101615;ellipse;1.24E-02;false;31334;217;3
151099;4.47E-02;labyrinthine layer development;14306;60711;32;1.349285453;14;3.464101615;ellipse;1.24E-02;false;60711;217;3
151383;4.47E-02;positive regulation of endothelial cell proliferation;14306;1938;32;1.349285453;14;3.464101615;ellipse;1.24E-02;false;1938;217;3
153431;4.47E-02;positive regulation of fibroblast proliferation;14306;48146;32;1.349285453;14;3.464101615;ellipse;1.24E-02;false;48146;217;3
148880;4.50E-02;positive regulation of organelle organization;14306;10638;91;1.347008983;14;4.472135955;ellipse;1.24E-02;false;10638;217;5
149143;4.65E-02;response to molecule of bacterial origin;14306;2237;127;1.332245713;14;4.898979486;ellipse;1.29E-02;false;2237;217;6
150469;4.66E-02;regulation of innate immune response;14306;45088;60;1.331163539;14;4;ellipse;1.30E-02;false;45088;217;4
151972;4.66E-02;immune response-regulating signaling pathway;14306;2764;60;1.331163539;14;4;ellipse;1.30E-02;false;2764;217;4
149035;4.83E-02;DNA damage response, signal transduction resulting in induction of apoptosis;14306;8630;33;1.316369816;14;3.464101615;ellipse;1.34E-02;false;8630;217;3
149198;4.83E-02;regulation of cell-matrix adhesion;14306;1952;33;1.316369816;14;3.464101615;ellipse;1.34E-02;false;1952;217;3
148367;4.83E-02;regulation of protein homooligomerization;14306;32462;1;1.316011962;14;2;ellipse;1.52E-02;false;32462;217;1
148368;4.83E-02;negative regulation of protein homooligomerization;14306;32463;1;1.316011962;14;2;ellipse;1.52E-02;false;32463;217;1
148398;4.83E-02;contact inhibition;14306;60242;1;1.316011962;14;2;ellipse;1.52E-02;false;60242;217;1
148493;4.83E-02;regulation of ATP:ADP antiporter activity;14306;70926;1;1.316011962;14;2;ellipse;1.52E-02;false;70926;217;1
148792;4.83E-02;synaptic growth at neuromuscular junction;14306;51124;1;1.316011962;14;2;ellipse;1.52E-02;false;51124;217;1
148819;4.83E-02;negative regulation of centrosome cycle;14306;46606;1;1.316011962;14;2;ellipse;1.52E-02;false;46606;217;1
148890;4.83E-02;T cell differentiation;14306;30217;62;1.316011962;14;4;ellipse;1.45E-02;false;30217;217;4
148911;4.83E-02;cellular membrane organization;14306;16044;382;1.316011962;14;6.92820323;ellipse;1.38E-02;false;16044;217;12
149029;4.83E-02;regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage;14306;10767;1;1.316011962;14;2;ellipse;1.52E-02;false;10767;217;1
149206;4.83E-02;regulation of transcription involved in S-phase of mitotic cell cycle;14306;115;1;1.316011962;14;2;ellipse;1.52E-02;false;115;217;1
149298;4.83E-02;negative regulation of growth hormone secretion;14306;60125;1;1.316011962;14;2;ellipse;1.52E-02;false;60125;217;1
149301;4.83E-02;negative regulation of DNA replication;14306;8156;34;1.316011962;14;3.464101615;ellipse;1.46E-02;false;8156;217;3
149367;4.83E-02;dissemination or transmission of organism from other organism involved in symbiotic interaction;14306;51821;1;1.316011962;14;2;ellipse;1.52E-02;false;51821;217;1
149368;4.83E-02;dissemination or transmission of symbiont from host;14306;44007;1;1.316011962;14;2;ellipse;1.52E-02;false;44007;217;1
149425;4.83E-02;extracellular matrix constituent secretion;14306;70278;1;1.316011962;14;2;ellipse;1.52E-02;false;70278;217;1
149473;4.83E-02;anterior neuropore closure;14306;21506;1;1.316011962;14;2;ellipse;1.52E-02;false;21506;217;1
149546;4.83E-02;positive regulation of DNA binding;14306;43388;93;1.316011962;14;4.472135955;ellipse;1.36E-02;false;43388;217;5
149585;4.83E-02;regulation of G0 to G1 transition;14306;70316;1;1.316011962;14;2;ellipse;1.52E-02;false;70316;217;1
149586;4.83E-02;positive regulation of G0 to G1 transition;14306;70318;1;1.316011962;14;2;ellipse;1.52E-02;false;70318;217;1
149630;4.83E-02;development involved in symbiotic interaction;14306;44111;1;1.316011962;14;2;ellipse;1.52E-02;false;44111;217;1
149633;4.83E-02;myelin maintenance in the peripheral nervous system;14306;32287;1;1.316011962;14;2;ellipse;1.52E-02;false;32287;217;1
149748;4.83E-02;protein palmitoleylation;14306;45234;1;1.316011962;14;2;ellipse;1.52E-02;false;45234;217;1
150011;4.83E-02;negative regulation of cyclin-dependent protein kinase activity;14306;45736;12;1.316011962;14;2.828427125;ellipse;1.37E-02;false;45736;217;2
150027;4.83E-02;negative regulation of protein oligomerization;14306;32460;1;1.316011962;14;2;ellipse;1.52E-02;false;32460;217;1
150043;4.83E-02;regulation of protein complex assembly;14306;43254;94;1.316011962;14;4.472135955;ellipse;1.42E-02;false;43254;217;5
150162;4.83E-02;steroid hormone receptor signaling pathway;14306;30518;61;1.316011962;14;4;ellipse;1.37E-02;false;30518;217;4
150188;4.83E-02;positive regulation of hair follicle maturation;14306;48818;1;1.316011962;14;2;ellipse;1.52E-02;false;48818;217;1
150189;4.83E-02;positive regulation of catagen;14306;51795;1;1.316011962;14;2;ellipse;1.52E-02;false;51795;217;1
150191;4.83E-02;positive regulation of stress-activated MAPK cascade;14306;32874;12;1.316011962;14;2.828427125;ellipse;1.37E-02;false;32874;217;2
150295;4.83E-02;neuropore closure;14306;21995;1;1.316011962;14;2;ellipse;1.52E-02;false;21995;217;1
150370;4.83E-02;myelin maintenance;14306;43217;1;1.316011962;14;2;ellipse;1.52E-02;false;43217;217;1
150845;4.83E-02;synapse maturation;14306;60074;1;1.316011962;14;2;ellipse;1.52E-02;false;60074;217;1
150887;4.83E-02;protein amino acid palmitoleylation;14306;45235;1;1.316011962;14;2;ellipse;1.52E-02;false;45235;217;1
151065;4.83E-02;MAPK phosphatase export from nucleus;14306;45208;1;1.316011962;14;2;ellipse;1.52E-02;false;45208;217;1
151066;4.83E-02;MAPK phosphatase export from nucleus, leptomycin B sensitive;14306;45209;1;1.316011962;14;2;ellipse;1.52E-02;false;45209;217;1
151152;4.83E-02;regulation of interleukin-6-mediated signaling pathway;14306;70103;1;1.316011962;14;2;ellipse;1.52E-02;false;70103;217;1
151159;4.83E-02;negative regulation of thymidylate synthase biosynthetic process;14306;50760;1;1.316011962;14;2;ellipse;1.52E-02;false;50760;217;1
151292;4.83E-02;regulation of mast cell differentiation;14306;60375;1;1.316011962;14;2;ellipse;1.52E-02;false;60375;217;1
151293;4.83E-02;positive regulation of mast cell differentiation;14306;60376;1;1.316011962;14;2;ellipse;1.52E-02;false;60376;217;1
151303;4.83E-02;regulation of tolerance induction to self antigen;14306;2649;1;1.316011962;14;2;ellipse;1.52E-02;false;2649;217;1
151304;4.83E-02;positive regulation of tolerance induction to self antigen;14306;2651;1;1.316011962;14;2;ellipse;1.52E-02;false;2651;217;1
151448;4.83E-02;regulation of transcription, DNA-dependent;14306;6355;1807;1.316011962;14;12.489996;ellipse;1.40E-02;false;6355;217;39
151538;4.83E-02;MAPK export from nucleus;14306;45204;1;1.316011962;14;2;ellipse;1.52E-02;false;45204;217;1
151548;4.83E-02;negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage;14306;10768;1;1.316011962;14;2;ellipse;1.52E-02;false;10768;217;1
151582;4.83E-02;regulation of hair follicle maturation;14306;48819;1;1.316011962;14;2;ellipse;1.52E-02;false;48819;217;1
151583;4.83E-02;regulation of catagen;14306;51794;1;1.316011962;14;2;ellipse;1.52E-02;false;51794;217;1
151679;4.83E-02;positive regulation of survival gene product expression;14306;45885;12;1.316011962;14;2.828427125;ellipse;1.37E-02;false;45885;217;2
151730;4.83E-02;glucagon secretion;14306;70091;1;1.316011962;14;2;ellipse;1.52E-02;false;70091;217;1
151747;4.83E-02;negative regulation of centriole replication;14306;46600;1;1.316011962;14;2;ellipse;1.52E-02;false;46600;217;1
151754;4.83E-02;induction by virus of host cell-cell fusion;14306;6948;1;1.316011962;14;2;ellipse;1.52E-02;false;6948;217;1
151894;4.83E-02;protein folding;14306;6457;170;1.316011962;14;5.291502622;ellipse;1.51E-02;false;6457;217;7
152087;4.83E-02;primary follicle stage;14306;48160;1;1.316011962;14;2;ellipse;1.52E-02;false;48160;217;1
152160;4.83E-02;organ senescence;14306;10260;1;1.316011962;14;2;ellipse;1.52E-02;false;10260;217;1
152339;4.83E-02;transmission of virus;14306;19089;1;1.316011962;14;2;ellipse;1.52E-02;false;19089;217;1
152357;4.83E-02;primitive hemopoiesis;14306;60215;1;1.316011962;14;2;ellipse;1.52E-02;false;60215;217;1
152358;4.83E-02;primitive erythrocyte differentiation;14306;60319;1;1.316011962;14;2;ellipse;1.52E-02;false;60319;217;1
152377;4.83E-02;membrane organization;14306;61024;383;1.316011962;14;6.92820323;ellipse;1.41E-02;false;61024;217;12
152387;4.83E-02;macrophage fusion;14306;34238;1;1.316011962;14;2;ellipse;1.52E-02;false;34238;217;1
152423;4.83E-02;negative regulation of hydrogen peroxide metabolic process;14306;10727;1;1.316011962;14;2;ellipse;1.52E-02;false;10727;217;1
152544;4.83E-02;negative regulation of interleukin-6-mediated signaling pathway;14306;70104;1;1.316011962;14;2;ellipse;1.52E-02;false;70104;217;1
152566;4.83E-02;response to UV;14306;9411;62;1.316011962;14;4;ellipse;1.45E-02;false;9411;217;4
152660;4.83E-02;negative regulation of cortisol secretion;14306;51463;1;1.316011962;14;2;ellipse;1.52E-02;false;51463;217;1
152684;4.83E-02;positive regulation of Schwann cell differentiation;14306;14040;1;1.316011962;14;2;ellipse;1.52E-02;false;14040;217;1
152687;4.83E-02;neutrophil mediated immunity;14306;2446;12;1.316011962;14;2.828427125;ellipse;1.37E-02;false;2446;217;2
152706;4.83E-02;negative regulation of alkaline phosphatase activity;14306;10693;1;1.316011962;14;2;ellipse;1.52E-02;false;10693;217;1
152801;4.83E-02;regulation of Schwann cell differentiation;14306;14038;1;1.316011962;14;2;ellipse;1.52E-02;false;14038;217;1
153044;4.83E-02;sperm entry;14306;35037;1;1.316011962;14;2;ellipse;1.52E-02;false;35037;217;1
153074;4.83E-02;collateral sprouting;14306;48668;1;1.316011962;14;2;ellipse;1.52E-02;false;48668;217;1
153123;4.83E-02;DNA unwinding involved in replication;14306;6268;12;1.316011962;14;2.828427125;ellipse;1.37E-02;false;6268;217;2
153342;4.83E-02;positive regulation of transcription on exit from mitosis;14306;7072;1;1.316011962;14;2;ellipse;1.52E-02;false;7072;217;1
153399;4.83E-02;tubulin deacetylation;14306;90042;1;1.316011962;14;2;ellipse;1.52E-02;false;90042;217;1
153501;4.83E-02;mitotic centrosome separation;14306;7100;1;1.316011962;14;2;ellipse;1.52E-02;false;7100;217;1
153513;4.83E-02;positive regulation of lymphotoxin A biosynthetic process;14306;43017;1;1.316011962;14;2;ellipse;1.52E-02;false;43017;217;1
153550;4.83E-02;skeletal muscle fiber adaptation;14306;43503;1;1.316011962;14;2;ellipse;1.52E-02;false;43503;217;1
153707;4.83E-02;bone development;14306;60348;131;1.316011962;14;4.898979486;ellipse;1.48E-02;false;60348;217;6
153744;4.83E-02;misfolded protein transport;14306;70843;1;1.316011962;14;2;ellipse;1.52E-02;false;70843;217;1
153745;4.83E-02;polyubiquitinated misfolded protein transport;14306;70845;1;1.316011962;14;2;ellipse;1.52E-02;false;70845;217;1
153914;4.83E-02;regulation of thymidylate synthase biosynthetic process;14306;50758;1;1.316011962;14;2;ellipse;1.52E-02;false;50758;217;1
153955;4.83E-02;detection of mechanical stimulus involved in equilibrioception;14306;50973;1;1.316011962;14;2;ellipse;1.52E-02;false;50973;217;1
154053;4.83E-02;collateral sprouting in the absence of injury;14306;48669;1;1.316011962;14;2;ellipse;1.52E-02;false;48669;217;1
154132;4.83E-02;luteinizing hormone signaling pathway;14306;42700;1;1.316011962;14;2;ellipse;1.52E-02;false;42700;217;1
