SUID;adjustedPValue_Bingo-gbm-unique;description_Bingo-gbm-unique;N_Bingo-gbm-unique;name;nn_Bingo-gbm-unique;nodeFillColor_Bingo-gbm-unique;nodeFontSize_Bingo-gbm-unique;nodeSize_Bingo-gbm-unique;nodeType_Bingo-gbm-unique;pValue_Bingo-gbm-unique;selected;shared name;X_Bingo-gbm-unique;xx_Bingo-gbm-unique
116294;4.30E-01;positive regulation of hormone secretion;14305;46887;46;0.366900637;14;4.472135955;ellipse;2.70E-01;false;46887;1087;5
116370;4.30E-01;arm morphogenesis;14305;35140;4;0.366900637;14;2;ellipse;2.71E-01;false;35140;1087;1
116371;4.30E-01;embryonic arm morphogenesis;14305;35117;4;0.366900637;14;2;ellipse;2.71E-01;false;35117;1087;1
116442;4.30E-01;regulation of gamma-delta T cell differentiation;14305;45586;4;0.366900637;14;2;ellipse;2.71E-01;false;45586;1087;1
116532;4.30E-01;negative regulation of anti-apoptosis;14305;19987;4;0.366900637;14;2;ellipse;2.71E-01;false;19987;1087;1
116554;4.30E-01;positive regulation of interferon-alpha production;14305;32727;4;0.366900637;14;2;ellipse;2.71E-01;false;32727;1087;1
116663;4.30E-01;cell migration involved in sprouting angiogenesis;14305;2042;4;0.366900637;14;2;ellipse;2.71E-01;false;2042;1087;1
116870;4.30E-01;cellular response to calcium ion;14305;71277;4;0.366900637;14;2;ellipse;2.71E-01;false;71277;1087;1
116966;4.30E-01;NLS-bearing substrate import into nucleus;14305;6607;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;6607;1087;2
117021;4.30E-01;regulation of branching involved in lung morphogenesis;14305;61046;4;0.366900637;14;2;ellipse;2.71E-01;false;61046;1087;1
117053;4.30E-01;immunoglobulin V(D)J recombination;14305;33152;4;0.366900637;14;2;ellipse;2.71E-01;false;33152;1087;1
117068;4.30E-01;ubiquitin-dependent SMAD protein catabolic process;14305;30579;4;0.366900637;14;2;ellipse;2.71E-01;false;30579;1087;1
117124;4.30E-01;regulation of histone H3-K9 methylation;14305;51570;4;0.366900637;14;2;ellipse;2.71E-01;false;51570;1087;1
117138;4.30E-01;positive regulation of cardiac muscle hypertrophy;14305;10613;4;0.366900637;14;2;ellipse;2.71E-01;false;10613;1087;1
117187;4.30E-01;positive regulation of Cdc42 GTPase activity;14305;43089;4;0.366900637;14;2;ellipse;2.71E-01;false;43089;1087;1
117291;4.30E-01;inositol phosphate dephosphorylation;14305;46855;4;0.366900637;14;2;ellipse;2.71E-01;false;46855;1087;1
117468;4.30E-01;leukemia inhibitory factor signaling pathway;14305;48861;4;0.366900637;14;2;ellipse;2.71E-01;false;48861;1087;1
117497;4.30E-01;mitochondrial fusion;14305;8053;4;0.366900637;14;2;ellipse;2.71E-01;false;8053;1087;1
117642;4.30E-01;positive regulation of TOR signaling cascade;14305;32008;4;0.366900637;14;2;ellipse;2.71E-01;false;32008;1087;1
117644;4.30E-01;aerobic respiration;14305;9060;34;0.366900637;14;4;ellipse;2.57E-01;false;9060;1087;4
117652;4.30E-01;axon cargo transport;14305;8088;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;8088;1087;2
117688;4.30E-01;histone exchange;14305;43486;4;0.366900637;14;2;ellipse;2.71E-01;false;43486;1087;1
117760;4.30E-01;positive regulation of mast cell chemotaxis;14305;60754;4;0.366900637;14;2;ellipse;2.71E-01;false;60754;1087;1
118194;4.30E-01;regulation of prostaglandin biosynthetic process;14305;31392;4;0.366900637;14;2;ellipse;2.71E-01;false;31392;1087;1
118321;4.30E-01;negative regulation by host of viral transcription;14305;43922;4;0.366900637;14;2;ellipse;2.71E-01;false;43922;1087;1
118370;4.30E-01;positive regulation of receptor-mediated endocytosis;14305;48260;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;48260;1087;2
118578;4.30E-01;dosage compensation;14305;7549;4;0.366900637;14;2;ellipse;2.71E-01;false;7549;1087;1
118599;4.30E-01;'de novo' protein folding;14305;6458;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;6458;1087;2
118631;4.30E-01;seryl-tRNA aminoacylation;14305;6434;4;0.366900637;14;2;ellipse;2.71E-01;false;6434;1087;1
118702;4.30E-01;maintenance of fidelity involved in DNA-dependent DNA replication;14305;45005;4;0.366900637;14;2;ellipse;2.71E-01;false;45005;1087;1
118826;4.30E-01;deoxyribonucleoside diphosphate metabolic process;14305;9186;4;0.366900637;14;2;ellipse;2.71E-01;false;9186;1087;1
118925;4.30E-01;ribosomal subunit assembly;14305;42257;4;0.366900637;14;2;ellipse;2.71E-01;false;42257;1087;1
119093;4.30E-01;activation of NF-kappaB-inducing kinase activity;14305;7250;13;0.366900637;14;2.828427125;ellipse;2.59E-01;false;7250;1087;2
119310;4.30E-01;cyclin catabolic process;14305;8054;4;0.366900637;14;2;ellipse;2.71E-01;false;8054;1087;1
119319;4.30E-01;tRNA methylation;14305;30488;4;0.366900637;14;2;ellipse;2.71E-01;false;30488;1087;1
119387;4.30E-01;microtubule depolymerization;14305;7019;4;0.366900637;14;2;ellipse;2.71E-01;false;7019;1087;1
119528;4.30E-01;lens induction in camera-type eye;14305;60235;4;0.366900637;14;2;ellipse;2.71E-01;false;60235;1087;1
119534;4.30E-01;cytokinesis after mitosis;14305;281;4;0.366900637;14;2;ellipse;2.71E-01;false;281;1087;1
119632;4.30E-01;regulation of mitotic recombination;14305;19;4;0.366900637;14;2;ellipse;2.71E-01;false;19;1087;1
119752;4.30E-01;nucleotide-binding oligomerization domain containing signaling pathway;14305;70423;4;0.366900637;14;2;ellipse;2.71E-01;false;70423;1087;1
119753;4.30E-01;nucleotide-binding oligomerization domain containing 2 signaling pathway;14305;70431;4;0.366900637;14;2;ellipse;2.71E-01;false;70431;1087;1
119863;4.30E-01;positive regulation of prostaglandin biosynthetic process;14305;31394;4;0.366900637;14;2;ellipse;2.71E-01;false;31394;1087;1
119990;4.30E-01;skeletal muscle adaptation;14305;43501;4;0.366900637;14;2;ellipse;2.71E-01;false;43501;1087;1
120017;4.30E-01;negative regulation of phosphoprotein phosphatase activity;14305;32515;4;0.366900637;14;2;ellipse;2.71E-01;false;32515;1087;1
120025;4.30E-01;regulation of mast cell chemotaxis;14305;60753;4;0.366900637;14;2;ellipse;2.71E-01;false;60753;1087;1
120045;4.30E-01;activation of store-operated calcium channel activity;14305;32237;4;0.366900637;14;2;ellipse;2.71E-01;false;32237;1087;1
120091;4.30E-01;protein repair;14305;30091;4;0.366900637;14;2;ellipse;2.71E-01;false;30091;1087;1
120248;4.30E-01;regulation of osteoblast proliferation;14305;33688;4;0.366900637;14;2;ellipse;2.71E-01;false;33688;1087;1
120331;4.30E-01;megakaryocyte differentiation;14305;30219;4;0.366900637;14;2;ellipse;2.71E-01;false;30219;1087;1
120662;4.30E-01;regulation of sulfur metabolic process;14305;42762;4;0.366900637;14;2;ellipse;2.71E-01;false;42762;1087;1
120967;4.30E-01;vagina development;14305;60068;4;0.366900637;14;2;ellipse;2.71E-01;false;60068;1087;1
121109;4.30E-01;regulation of gamma-delta T cell activation;14305;46643;4;0.366900637;14;2;ellipse;2.71E-01;false;46643;1087;1
121119;4.30E-01;protein kinase C signaling cascade;14305;70528;4;0.366900637;14;2;ellipse;2.71E-01;false;70528;1087;1
121142;4.30E-01;positive regulation of exit from mitosis;14305;31536;4;0.366900637;14;2;ellipse;2.71E-01;false;31536;1087;1
121545;4.30E-01;'de novo' pyrimidine base biosynthetic process;14305;6207;4;0.366900637;14;2;ellipse;2.71E-01;false;6207;1087;1
112561;4.32E-01;ribonucleoside monophosphate biosynthetic process;14305;9156;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;9156;1087;3
112837;4.32E-01;apoptotic nuclear change;14305;30262;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;30262;1087;3
112965;4.32E-01;visual learning;14305;8542;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;8542;1087;3
113433;4.32E-01;negative regulation of proteolysis;14305;45861;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;45861;1087;3
116135;4.32E-01;positive regulation of Ras GTPase activity;14305;32320;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;32320;1087;3
117576;4.32E-01;positive regulation of insulin secretion;14305;32024;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;32024;1087;3
117845;4.32E-01;pyrimidine nucleoside metabolic process;14305;6213;24;0.364030462;14;3.464101615;ellipse;2.74E-01;false;6213;1087;3
116350;4.33E-01;metencephalon development;14305;22037;35;0.363972702;14;4;ellipse;2.74E-01;false;22037;1087;4
111346;4.33E-01;regulation of cytokine production;14305;1817;202;0.363169055;14;8.485281374;ellipse;2.74E-01;false;1817;1087;18
111936;4.44E-01;negative regulation of secretion;14305;51048;70;0.352844734;14;5.291502622;ellipse;2.81E-01;false;51048;1087;7
115186;4.44E-01;positive regulation of catabolic process;14305;9896;70;0.352844734;14;5.291502622;ellipse;2.81E-01;false;9896;1087;7
111387;4.53E-01;olfactory bulb development;14305;21772;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;21772;1087;2
111595;4.53E-01;pyrimidine nucleoside triphosphate metabolic process;14305;9147;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;9147;1087;2
112428;4.53E-01;positive regulation of axon extension;14305;45773;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;45773;1087;2
112769;4.53E-01;positive regulation of gliogenesis;14305;14015;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;14015;1087;2
112771;4.53E-01;positive regulation of cell-cell adhesion;14305;22409;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;22409;1087;2
112918;4.53E-01;decidualization;14305;46697;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;46697;1087;2
113649;4.53E-01;regulation of chondrocyte differentiation;14305;32330;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;32330;1087;2
115707;4.53E-01;response to iron ion;14305;10039;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;10039;1087;2
115958;4.53E-01;negative regulation of translational initiation;14305;45947;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;45947;1087;2
116241;4.53E-01;epithelial tube branching involved in lung morphogenesis;14305;60441;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;60441;1087;2
116827;4.53E-01;positive regulation of interleukin-1 beta production;14305;32731;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;32731;1087;2
118350;4.53E-01;activation of Ras GTPase activity;14305;32856;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;32856;1087;2
118682;4.53E-01;cytoplasmic sequestering of transcription factor;14305;42994;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;42994;1087;2
120559;4.53E-01;paraxial mesoderm development;14305;48339;14;0.34417039;14;2.828427125;ellipse;2.88E-01;false;48339;1087;2
111421;4.54E-01;cell-cell adhesion;14305;16337;291;0.342994216;14;10;ellipse;2.89E-01;false;16337;1087;25
112555;4.55E-01;JNK cascade;14305;7254;59;0.341865056;14;4.898979486;ellipse;2.90E-01;false;7254;1087;6
113339;4.55E-01;synapse organization;14305;50808;59;0.341865056;14;4.898979486;ellipse;2.90E-01;false;50808;1087;6
111151;4.60E-01;endosome transport;14305;16197;71;0.337468357;14;5.291502622;ellipse;2.93E-01;false;16197;1087;7
112547;4.61E-01;regulation of carbohydrate biosynthetic process;14305;43255;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;43255;1087;3
112732;4.61E-01;cell-cell signaling involved in cell fate commitment;14305;45168;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;45168;1087;3
114352;4.61E-01;regulation of osteoclast differentiation;14305;45670;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;45670;1087;3
115011;4.61E-01;developmental induction;14305;31128;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;31128;1087;3
116586;4.61E-01;cellular lipid catabolic process;14305;44242;83;0.336461055;14;5.656854249;ellipse;2.95E-01;false;44242;1087;8
116878;4.61E-01;endoderm development;14305;7492;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;7492;1087;3
117097;4.61E-01;T cell differentiation in the thymus;14305;33077;25;0.336461055;14;3.464101615;ellipse;2.95E-01;false;33077;1087;3
112821;4.64E-01;cellular amino acid metabolic process;14305;6520;230;0.33345038;14;8.94427191;ellipse;2.97E-01;false;6520;1087;20
113182;4.73E-01;chemotaxis;14305;6935;169;0.324777559;14;7.745966692;ellipse;3.03E-01;false;6935;1087;15
117550;4.73E-01;taxis;14305;42330;169;0.324777559;14;7.745966692;ellipse;3.03E-01;false;42330;1087;15
116047;4.77E-01;regulation of endocytosis;14305;30100;72;0.32146686;14;5.291502622;ellipse;3.06E-01;false;30100;1087;7
111455;4.81E-01;energy derivation by oxidation of organic compounds;14305;15980;145;0.318051515;14;7.211102551;ellipse;3.08E-01;false;15980;1087;13
111185;4.81E-01;regulation of biomineral formation;14305;70167;37;0.317762097;14;4;ellipse;3.09E-01;false;70167;1087;4
111406;4.81E-01;positive regulation of B cell activation;14305;50871;37;0.317762097;14;4;ellipse;3.09E-01;false;50871;1087;4
111017;4.83E-01;regulation of systemic arterial blood pressure by norepinephrine-epinephrine;14305;1993;5;0.31562591;14;2;ellipse;3.26E-01;false;1993;1087;1
111072;4.83E-01;flavone metabolic process;14305;51552;5;0.31562591;14;2;ellipse;3.26E-01;false;51552;1087;1
111215;4.83E-01;regulation of branching involved in ureteric bud morphogenesis;14305;90189;5;0.31562591;14;2;ellipse;3.26E-01;false;90189;1087;1
111216;4.83E-01;positive regulation of branching involved in ureteric bud morphogenesis;14305;90190;5;0.31562591;14;2;ellipse;3.26E-01;false;90190;1087;1
111258;4.83E-01;mast cell activation involved in immune response;14305;2279;5;0.31562591;14;2;ellipse;3.26E-01;false;2279;1087;1
111386;4.83E-01;olfactory lobe development;14305;21988;15;0.31562591;14;2.828427125;ellipse;3.17E-01;false;21988;1087;2
111620;4.83E-01;viral genome replication;14305;19079;15;0.31562591;14;2.828427125;ellipse;3.17E-01;false;19079;1087;2
111693;4.83E-01;regulation of hair follicle development;14305;51797;5;0.31562591;14;2;ellipse;3.26E-01;false;51797;1087;1
111698;4.83E-01;mitotic sister chromatid cohesion;14305;7064;5;0.31562591;14;2;ellipse;3.26E-01;false;7064;1087;1
111730;4.83E-01;microvillus organization;14305;32528;5;0.31562591;14;2;ellipse;3.26E-01;false;32528;1087;1
111750;4.83E-01;regulation of T cell tolerance induction;14305;2664;5;0.31562591;14;2;ellipse;3.26E-01;false;2664;1087;1
111770;4.83E-01;regulation of complement activation;14305;30449;5;0.31562591;14;2;ellipse;3.26E-01;false;30449;1087;1
111806;4.83E-01;exit from mitosis;14305;10458;5;0.31562591;14;2;ellipse;3.26E-01;false;10458;1087;1
111836;4.83E-01;positive regulation of fibroblast growth factor receptor signaling pathway;14305;45743;5;0.31562591;14;2;ellipse;3.26E-01;false;45743;1087;1
111866;4.83E-01;olfactory bulb interneuron development;14305;21891;5;0.31562591;14;2;ellipse;3.26E-01;false;21891;1087;1
111910;4.83E-01;ventricular system development;14305;21591;5;0.31562591;14;2;ellipse;3.26E-01;false;21591;1087;1
111972;4.83E-01;regulation of axon extension;14305;30516;26;0.31562591;14;3.464101615;ellipse;3.16E-01;false;30516;1087;3
112061;4.83E-01;regulation of epidermal cell differentiation;14305;45604;15;0.31562591;14;2.828427125;ellipse;3.17E-01;false;45604;1087;2
112154;4.83E-01;mast cell degranulation;14305;43303;5;0.31562591;14;2;ellipse;3.26E-01;false;43303;1087;1
112178;4.83E-01;regulation of lipid metabolic process;14305;19216;133;0.31562591;14;6.92820323;ellipse;3.11E-01;false;19216;1087;12
112209;4.83E-01;positive regulation of Rho protein signal transduction;14305;35025;5;0.31562591;14;2;ellipse;3.26E-01;false;35025;1087;1
112248;4.83E-01;induction of programmed cell death by hormones;14305;35081;5;0.31562591;14;2;ellipse;3.26E-01;false;35081;1087;1
112249;4.83E-01;induction of apoptosis by hormones;14305;8628;5;0.31562591;14;2;ellipse;3.26E-01;false;8628;1087;1
112271;4.83E-01;regulation of transcription from RNA polymerase II promoter by nuclear hormone receptor;14305;34339;5;0.31562591;14;2;ellipse;3.26E-01;false;34339;1087;1
112285;4.83E-01;regulation of glutamate secretion;14305;14048;15;0.31562591;14;2.828427125;ellipse;3.17E-01;false;14048;1087;2
112348;4.83E-01;receptor catabolic process;14305;32801;5;0.31562591;14;2;ellipse;3.26E-01;false;32801;1087;1
112359;4.83E-01;negative regulation of endothelial cell proliferation;14305;1937;15;0.31562591;14;2.828427125;ellipse;3.17E-01;false;1937;1087;2
112447;4.83E-01;negative regulation of actin filament bundle assembly;14305;32232;5;0.31562591;14;2;ellipse;3.26E-01;false;32232;1087;1
112466;4.83E-01;skin morphogenesis;14305;43589;5;0.31562591;14;2;ellipse;3.26E-01;false;43589;1087;1
112502;4.83E-01;negative regulation of axonogenesis;14305;50771;26;0.31562591;14;3.464101615;ellipse;3.16E-01;false;50771;1087;3
112681;4.83E-01;regulation of T cell cytokine production;14305;2724;5;0.31562591;14;2;ellipse;3.26E-01;false;2724;1087;1
112884;4.83E-01;lateral sprouting from an epithelium;14305;60601;5;0.31562591;14;2;ellipse;3.26E-01;false;60601;1087;1
112891;4.83E-01;regulation of mitotic spindle organization;14305;60236;5;0.31562591;14;2;ellipse;3.26E-01;false;60236;1087;1
112946;4.83E-01;negative regulation of lipoprotein lipase activity;14305;51005;5;0.31562591;14;2;ellipse;3.26E-01;false;51005;1087;1
112992;4.83E-01;negative regulation of neuroblast proliferation;14305;7406;5;0.31562591;14;2;ellipse;3.26E-01;false;7406;1087;1
113101;4.83E-01;positive regulation of T cell tolerance induction;14305;2666;5;0.31562591;14;2;ellipse;3.26E-01;false;2666;1087;1
113171;4.83E-01;luteolysis;14305;1554;5;0.31562591;14;2;ellipse;3.26E-01;false;1554;1087;1
113196;4.83E-01;thelarche;14305;42695;5;0.31562591;14;2;ellipse;3.26E-01;false;42695;1087;1
113197;4.83E-01;mammary gland branching involved in thelarche;14305;60744;5;0.31562591;14;2;ellipse;3.26E-01;false;60744;1087;1
113250;4.83E-01;negative regulation of astrocyte differentiation;14305;48712;5;0.31562591;14;2;ellipse;3.26E-01;false;48712;1087;1
113278;4.83E-01;positive regulation of protein kinase A signaling cascade;14305;10739;5;0.31562591;14;2;ellipse;3.26E-01;false;10739;1087;1
113331;4.83E-01;RNA capping;14305;9452;5;0.31562591;14;2;ellipse;3.26E-01;false;9452;1087;1
113355;4.83E-01;purine nucleoside catabolic process;14305;6152;5;0.31562591;14;2;ellipse;3.26E-01;false;6152;1087;1
113472;4.83E-01;B cell activation involved in immune response;14305;2312;5;0.31562591;14;2;ellipse;3.26E-01;false;2312;1087;1
113701;4.83E-01;negative regulation of T-helper cell differentiation;14305;45623;5;0.31562591;14;2;ellipse;3.26E-01;false;45623;1087;1
113727;4.83E-01;vesicle localization;14305;51648;38;0.31562591;14;4;ellipse;3.26E-01;false;51648;1087;4
113757;4.83E-01;serine family amino acid metabolic process;14305;9069;26;0.31562591;14;3.464101615;ellipse;3.16E-01;false;9069;1087;3
113771;4.83E-01;superoxide metabolic process;14305;6801;26;0.31562591;14;3.464101615;ellipse;3.16E-01;false;6801;1087;3
